2,1,415,58,31,1.40,1.20,126763,56055,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.80,128.60,3.4,824,1722403,95
1,0,2284,92,62,0.20,0.20,20074,11558,0.00,0.00,0.00,0.00,0.00,0.20,0.20,16.80,17.20,1.8,828,1750747,87
5,4,4051,210,173,0.60,1.20,23850,49089,0.00,0.00,0.00,0.00,0.00,2.20,2.80,66.00,73.40,1.5,710,990808,91
3,0,1905,173,129,1.00,1.00,165380,57897,0.00,0.00,0.00,0.00,0.00,1.00,1.40,126.95,99.40,1.5,943,1045870,89
4,0,4182,383,239,2.20,1.60,556305,413659,0.00,0.00,0.00,0.00,0.00,4.80,8.80,131.40,195.00,1.8,3443,1041373,86
19,28,454,198,62,0.20,0.20,328739,239199,0.00,0.00,0.00,0.00,0.00,0.20,0.20,15.60,40.20,2.2,1537,1746402,95
1,0,944,110,77,0.40,0.20,8785,20711,0.00,0.00,0.00,0.00,0.00,3.20,3.60,16.80,26.00,1.0,778,1020872,94
3,0,1876,188,110,2.80,3.00,44356,69197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,208.40,321.60,2.6,2633,1702410,84
2,1,2201,96,49,0.60,1.40,365028,209294,0.00,0.00,0.00,0.00,0.00,41.20,81.00,59.60,146.80,3.2,2689,1730584,90
20,17,4119,280,171,0.60,0.60,401636,245747,0.00,0.00,0.00,0.00,0.00,3.00,5.00,119.00,55.20,4.0,1686,1325539,90
29,38,397,45,14,2.20,2.20,82212,8322,0.00,0.00,0.00,0.00,0.00,2.00,2.20,212.77,172.26,1.4,11431,1877507,88
2,1,1228,50,51,0.80,1.80,137951,42570,0.00,0.00,0.00,0.00,0.00,0.20,0.20,49.60,54.40,1.6,8293,1838978,96
14,12,4939,475,300,1.00,1.20,530441,632132,4.00,8.40,8.20,0.00,0.60,2.00,2.00,58.80,101.00,2.2,211,1042893,85
2,0,1861,223,120,0.80,0.60,232693,29510,0.00,0.00,0.00,0.00,0.60,4.60,4.80,56.20,136.60,2.2,434,1104610,92
11,3,2311,197,96,1.40,1.40,142319,28945,5.80,8.20,31.00,47.40,1.40,2.20,10.60,79.00,119.60,2.5,142,1112250,87
159,40,2443,299,262,1.00,1.00,240375,209450,0.00,0.00,0.00,0.00,0.20,18.20,34.00,80.40,154.60,2.8,536,1069565,87
68,77,2774,217,152,3.61,6.21,180351,57275,1.80,3.81,3.81,0.00,1.20,4.61,8.22,236.07,415.83,2.7,324,1055946,82
3,2,3833,575,489,0.80,2.20,43967,39891,0.00,0.00,0.00,0.00,0.00,0.40,0.40,119.80,57.60,2.2,1505,1725224,86
9,1,2707,183,125,0.20,0.20,36566,35855,0.00,0.00,0.00,0.00,0.00,1.20,1.40,18.20,28.20,3.0,1282,1058850,94
3,0,4944,257,200,0.60,2.00,228459,144888,0.00,0.00,0.00,0.00,0.20,4.00,5.00,84.00,82.60,3.0,2246,1533838,87
34,44,2335,167,135,1.78,0.59,125037,31276,0.00,0.00,0.00,0.00,4.36,3.37,3.56,101.78,185.74,2.6,587,1012445,89
11,1,2230,129,101,7.40,22.60,111719,49997,0.60,0.60,0.60,0.00,0.00,3.40,4.00,279.20,531.20,2.2,506,1078693,74
21,29,282,45,15,0.20,0.20,263872,15322,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.24,21.64,1.6,7862,1872056,96
3,0,1624,113,108,0.60,0.80,9744,23072,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.60,65.60,2.0,1172,971102,96
16,14,2626,218,118,1.00,1.00,773291,99704,0.80,1.60,1.60,0.00,0.20,3.20,5.60,48.00,216.00,6.4,627,1308659,87
50,1,3760,512,424,5.40,5.00,309000,188453,8.40,14.00,21.00,19.00,1.60,53.60,56.40,218.80,458.40,1.3,217,1085466,75
66,80,4529,182,149,2.80,4.20,98313,86538,0.00,0.00,0.00,0.00,0.00,0.60,1.20,185.00,234.60,4.8,1782,1531538,81
39,61,2039,197,115,0.80,5.60,246681,29935,0.00,0.00,0.00,0.00,0.00,13.60,13.80,70.40,194.60,2.2,2055,1413619,88
18,0,5276,681,528,8.00,2.20,353135,151126,1.60,1.60,1.60,0.00,0.20,2.20,3.80,375.80,566.00,6.2,231,1544432,73
16,2,2557,384,123,1.60,1.40,119766,29714,0.00,0.00,0.00,0.00,0.00,46.31,48.30,148.70,242.91,2.2,2370,1511946,87
4,4,1901,213,103,0.40,0.80,616593,504045,0.00,0.00,0.00,0.00,0.00,5.39,10.18,41.32,79.64,4.6,3058,1032533,90
19,24,873,110,99,2.20,1.00,110991,25644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.40,178.80,1.8,1024,1762342,87
1,0,845,63,56,0.60,0.80,13187,19673,0.00,0.00,0.00,0.00,0.00,0.40,0.40,44.40,99.60,1.0,671,1033102,94
4,2,2741,250,155,0.80,1.20,768769,116500,1.00,1.20,1.20,0.00,2.59,9.78,9.98,74.85,303.19,1.2,323,1018675,86
7,5,1341,240,120,0.40,0.60,718437,672290,0.00,0.00,0.00,0.00,0.00,7.60,15.00,42.80,52.80,4.8,2532,1037078,90
7,4,2319,174,120,2.00,5.60,112936,112075,3.20,19.40,57.60,112.20,0.80,0.80,0.80,180.60,340.40,1.0,185,1060130,84
18,14,1344,412,179,0.40,0.40,595473,535206,5.59,10.78,9.78,0.00,2.20,1.00,1.20,38.52,98.20,343,89,11,0
7,0,2067,151,63,1.80,2.00,205488,170521,3.60,5.60,5.40,0.00,0.00,1.00,1.20,87.60,150.00,3.6,316,1331270,91
10,5,1610,189,99,1.60,0.80,30160,16340,0.00,0.00,0.00,0.00,0.00,17.96,17.96,98.60,212.57,2.2,986,972040,90
2,0,1343,194,65,0.40,0.40,104806,14598,0.00,0.00,0.00,0.00,0.00,1.40,1.60,27.40,48.60,2.2,6218,1725992,95
0,0,186,17,29,0.20,0.20,463,2680,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,16.80,1.0,7420,1866392,97
9,5,3414,433,231,1.60,6.01,323068,110155,0.00,0.00,0.00,0.00,0.60,11.02,18.84,100.40,201.00,1.5,512,1096037,81
11,6,1512,98,59,0.40,0.40,313126,16402,3.20,4.20,5.20,11.40,3.60,3.00,4.20,39.80,53.60,163,92,7,0
1,0,1635,173,114,0.60,0.80,111740,27259,0.00,0.00,0.00,0.00,0.00,19.60,32.60,56.40,70.40,1.8,994,1127674,90
0,0,266,19,43,0.20,0.20,4582,15903,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,16.80,1.2,7293,1875112,99
1,0,490,53,48,1.20,0.60,36794,7750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.40,94.80,2.6,965,1761134,91
11,5,1302,166,145,2.20,2.40,78127,33561,0.00,0.00,0.00,0.00,0.00,1.40,1.40,121.60,169.60,4.0,648,976386,91
9,6,3915,169,121,3.00,3.40,170292,27567,1.80,2.20,2.20,0.00,1.40,3.60,5.00,262.40,366.40,2.7,421,1026229,84
0,0,303,48,38,0.40,0.40,956,8918,0.00,0.00,0.00,0.00,0.00,9.00,17.20,35.20,49.20,1.0,606,1725613,96
3,1,565,74,42,1.80,2.00,178698,115623,0.00,0.00,0.00,0.00,0.00,2.80,3.80,186.20,152.60,1.0,5270,1839325,90
5,0,2877,102,83,0.20,0.20,70516,4055,0.60,0.60,0.60,0.00,0.00,5.00,14.00,21.80,118.80,2.2,649,1412344,92
1,0,264,20,33,1.20,0.80,42849,13858,0.00,0.00,0.00,0.00,0.00,0.20,0.40,59.20,68.60,1.2,7047,1844979,96
19,4,3273,318,255,3.00,1.20,164691,56358,0.00,0.00,0.00,0.00,0.20,2.40,2.40,156.00,255.20,434,86,12,0
3,1,579,57,39,2.00,2.00,151855,149247,0.00,0.00,0.00,0.00,0.00,1.80,1.80,200.20,155.80,1.6,5528,1842536,90
25,8,5080,843,736,8.40,6.20,662262,507951,28.80,73.80,148.00,340.20,2.40,76.80,107.60,445.80,939.80,3.0,119,1030128,51
4,1,769,95,96,0.40,0.40,183897,306485,45.00,95.20,105.00,22.00,0.40,0.40,2.60,31.60,105.40,4.0,182,1708040,86
7,1,4102,396,179,2.20,6.19,1173991,69739,5.39,19.96,43.11,55.49,0.20,21.56,27.15,119.16,271.06,3.2,141,1079395,79
3,0,1405,131,122,0.80,0.60,187208,41824,1.20,1.40,1.40,0.00,0.00,2.40,4.20,50.80,97.20,3.0,301,1114336,92
59,64,1246,160,192,1.00,0.80,149778,130773,0.00,0.00,0.00,0.00,0.00,5.60,14.00,61.60,132.00,2.4,1929,1537322,90
6,0,1981,108,56,1.40,2.40,48258,15708,0.00,0.00,0.00,0.00,0.00,7.58,7.98,166.27,233.33,2.5,647,1069704,87
68,71,2893,259,102,3.00,3.60,317902,77606,16.20,28.80,72.00,109.60,13.00,20.80,28.20,208.60,493.80,1.0,189,972046,78
56,62,7214,430,266,5.00,2.80,541187,136387,0.00,0.00,0.00,0.00,0.00,2.40,3.00,275.00,525.20,4.2,656,1341658,77
14,2,4725,247,161,10.62,33.87,464922,45701,1.20,1.40,1.40,0.00,0.80,5.41,5.81,349.30,719.64,1.0,174,1090443,58
29,43,2026,112,101,0.40,1.80,106168,95221,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.40,47.20,2.4,2107,1550110,93
5,0,2053,297,504,4.00,3.00,58759,55921,0.00,0.00,0.00,0.00,0.00,3.20,4.40,173.20,270.60,3.0,733,1703618,85
24,20,1737,263,145,3.40,4.40,305734,188601,0.00,0.00,0.00,0.00,0.00,1.40,2.00,222.60,337.20,5.2,2666,1603402,86
24,31,489,61,133,0.20,0.20,38044,33334,0.00,0.00,0.00,0.00,0.20,0.80,0.80,17.20,24.60,2.2,1099,1717939,96
1,0,2285,92,135,0.20,0.20,11706,25473,0.00,0.00,0.00,0.00,0.00,1.20,1.80,15.60,21.60,3.0,1337,1724755,95
2,0,2727,167,149,0.80,1.00,748996,23904,2.40,2.60,2.60,0.00,0.60,0.00,0.00,50.20,69.60,2.8,257,1708933,92
1,1,170,13,17,0.20,0.20,31363,11635,0.00,0.00,0.00,0.00,0.00,0.20,0.40,16.40,18.00,1.0,7248,1875328,98
16,22,349,24,15,1.60,1.60,33103,18390,0.00,0.00,0.00,0.00,0.00,1.00,1.60,124.35,123.55,1.2,7758,1865076,92
38,56,1193,88,85,0.20,0.20,6800,23963,0.00,0.00,0.00,0.00,0.00,0.60,0.60,16.20,49.20,2.6,765,1131310,93
6,4,368,174,58,0.20,0.20,297361,287679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.40,17.20,2.2,5448,1828048,97
59,75,3562,297,259,0.20,0.20,49443,74684,0.00,0.00,0.00,0.00,0.60,6.01,9.02,17.23,69.94,2.2,419,1054597,87
32,43,1579,171,601,0.20,0.20,24849,93532,0.00,0.00,0.00,0.00,0.00,0.60,0.60,15.60,30.00,2.8,1334,1704886,92
6,5,3792,191,115,0.20,0.20,18171,35150,0.00,0.00,0.00,0.00,0.00,1.20,1.80,19.80,28.20,1.5,541,1119909,91
17,24,344,113,35,0.20,0.20,179355,7812,0.00,0.00,0.00,0.00,0.00,0.20,0.20,17.20,22.00,1.6,6461,1871491,96
7,5,1021,141,101,0.20,0.20,69214,35381,2.20,2.20,2.60,0.80,0.40,1.60,2.00,29.60,58.40,291,94,6,0
0,0,568,54,50,0.40,0.60,4835,16186,0.00,0.00,0.00,0.00,0.00,0.20,0.20,33.60,78.00,1.0,715,1033664,95
3,1,927,88,52,0.40,0.40,19803,23188,0.00,0.00,0.00,0.00,0.00,0.20,0.20,35.13,44.11,1.4,1102,1741247,96
15,11,2889,315,128,4.19,4.19,94530,30267,19.36,48.90,136.93,322.55,0.60,10.78,14.37,290.82,515.57,2.0,121,1010938,77
4,1,2922,182,235,0.80,3.60,602110,663645,0.80,1.60,1.60,0.00,0.40,37.40,66.60,46.80,110.00,2.8,481,1037405,79
7,2,1210,151,82,3.40,2.40,327843,26844,11.80,35.40,62.20,117.40,0.40,14.40,16.60,129.60,237.60,1.8,239,1020592,88
3,0,2071,226,253,0.40,0.40,572187,483574,9.40,87.60,205.20,491.00,0.20,62.40,118.00,42.80,90.80,3.7,124,1037978,81
21,10,1562,142,144,1.60,1.00,50456,95182,0.00,0.00,0.00,0.00,0.60,12.60,15.40,79.80,157.80,1.7,655,1053592,90
29,38,328,24,18,0.60,0.80,49477,8454,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.60,55.80,2.2,3435,1819314,96
4,1,5370,251,150,2.40,4.00,183113,60491,0.00,0.00,0.00,0.00,0.00,1.20,1.20,200.20,273.20,2.8,1386,1390003,85
1,0,4146,275,190,1.20,3.40,823128,82198,8.80,14.40,10.20,0.00,0.80,1.60,2.40,46.40,70.00,2.8,269,1752118,87
8,1,2830,292,266,2.20,4.99,27269,46849,0.00,0.00,0.00,0.00,0.20,5.19,7.58,189.22,223.15,3.0,746,1535593,86
7,0,4394,752,639,4.81,3.61,680353,385683,0.00,0.00,0.00,0.00,2.81,3.21,3.41,258.32,389.38,5.6,540,1015469,76
2,1,452,116,58,0.40,0.40,255513,172909,0.00,0.00,0.00,0.00,0.00,2.20,2.80,36.20,42.20,2.8,4047,1827405,91
4,0,1917,195,155,1.60,0.60,89080,73434,0.00,0.00,0.00,0.00,0.00,0.60,0.80,80.24,179.84,1.0,1156,1013640,90
54,62,1101,104,81,1.80,1.60,241932,82941,5.80,8.20,11.20,10.60,3.60,4.20,4.80,98.00,193.60,2.8,262,1536664,90
15,13,2711,196,128,0.60,1.40,132298,107739,2.20,5.20,15.20,25.20,2.60,2.20,3.60,40.00,68.40,1.0,131,1127534,88
0,0,166,10,14,0.20,0.20,425,9930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,16.80,1.0,7202,1874064,98
17,4,3846,336,330,4.99,3.79,556898,415572,1.40,1.60,6.19,16.57,0.20,35.53,70.26,251.70,365.07,6.8,461,1544899,73
16,11,4775,249,162,1.00,1.80,336027,29890,0.00,0.00,0.00,0.00,0.00,5.41,7.41,85.37,183.17,2.2,2037,969858,86
0,0,810,45,21,0.40,0.40,108170,5654,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.00,76.00,1.4,5136,1830157,96
4,1,3423,104,94,1.40,1.80,57427,32880,1.40,1.60,1.60,0.00,0.40,0.20,0.20,82.63,153.29,2.2,261,1527663,91
0,0,4146,273,214,0.20,0.20,530070,25740,10.78,42.91,130.54,353.89,0.00,64.47,128.14,15.17,31.74,2.4,109,1013046,85
43,59,3706,248,182,1.00,2.60,42272,97027,0.00,0.00,0.00,0.00,0.00,1.00,1.00,89.20,138.40,1.3,926,1122056,82
3,0,4505,269,154,0.60,0.60,144699,54580,0.00,0.00,0.00,0.00,0.40,4.40,7.80,52.00,72.00,1.0,478,1128262,85
33,43,1613,161,110,0.20,0.20,11850,28651,2.00,2.80,2.40,0.00,1.40,4.00,4.80,18.20,120.40,1.0,253,1021384,92
17,10,2072,361,203,3.20,9.00,863910,370839,0.00,0.00,0.00,0.00,1.60,57.80,63.20,129.60,388.60,4.0,712,1037512,80
0,0,139,10,15,0.20,0.20,1088,12201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.97,16.77,1.0,6570,1847401,99
0,0,1944,114,133,0.20,0.20,10959,36319,1.00,1.80,1.80,0.00,0.00,1.80,3.00,13.20,44.20,2.0,136,1053427,94
1,0,2100,78,80,0.60,3.00,66955,32083,2.60,3.20,3.20,0.00,0.20,0.20,0.20,21.40,33.20,2.0,263,1752520,94
12,5,3132,204,169,0.60,1.40,139503,19639,5.00,15.40,24.00,42.40,1.20,3.00,23.40,45.20,105.40,1.5,316,981682,89
2,0,1328,51,34,1.20,1.20,37888,19887,0.00,0.00,0.00,0.00,0.00,1.20,2.00,113.37,97.21,1.0,8554,1863067,93
3,1,2215,179,112,0.40,0.40,72784,88980,5.00,24.40,44.60,92.00,1.20,9.00,13.80,29.00,81.40,2.0,136,1051462,90
7,0,3826,270,255,7.41,21.44,121829,110094,0.40,0.40,0.40,0.00,8.22,9.22,10.22,247.50,469.94,1.0,302,1093433,72
20,2,1169,194,195,0.40,0.80,312017,259833,1.80,2.00,22.60,44.40,0.40,31.60,60.60,35.00,75.40,227,86,13,0
63,32,2861,367,203,7.40,20.40,990088,106603,2.40,10.00,10.00,0.00,0.60,8.20,10.20,272.60,508.60,1.0,381,1098014,74
1,0,1755,156,129,0.80,0.80,15060,6223,0.00,0.00,0.00,0.00,0.00,1.60,2.60,52.60,83.80,2.2,336,1381960,95
1,0,1274,150,91,0.20,0.20,62260,37831,0.00,0.00,0.00,0.00,0.00,0.20,0.20,18.40,36.60,3.2,655,1630731,95
1,0,1550,212,190,0.60,2.20,79081,70944,0.00,0.00,0.00,0.00,0.20,6.80,6.80,50.80,84.20,3.2,611,1050608,92
2,0,432,43,19,2.00,2.00,92598,57906,0.00,0.00,0.00,0.00,0.00,2.00,3.60,197.20,164.00,1.2,7854,1867176,87
0,0,391,36,32,0.20,0.20,10449,14088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.57,16.77,1.2,1004,1758116,92
27,37,2024,128,120,1.40,2.00,206529,22860,0.00,0.00,0.00,0.00,0.40,2.20,2.20,89.42,122.95,2.0,1069,1053356,90
10,7,1323,101,112,0.40,0.40,62393,90762,1.00,1.00,1.00,0.00,0.40,0.00,0.00,43.40,53.00,2.6,284,1535160,94
5,1,4030,270,223,0.80,1.20,23443,90985,0.60,2.40,1.20,0.00,2.00,7.80,12.60,53.40,86.40,3.2,511,1629358,84
28,40,3732,224,132,1.00,0.80,250893,27310,0.00,0.00,0.00,0.00,0.00,10.20,10.20,64.20,172.40,2.8,512,1383642,87
0,0,228,31,36,0.20,0.20,854,10593,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.40,16.80,2.0,1017,1761517,91
7,6,1659,203,145,1.00,1.00,446789,242518,8.22,15.83,10.22,0.00,0.40,2.40,2.40,339.08,129.86,2.0,289,1116319,83
1,1,1534,182,94,0.20,0.20,4389,14758,0.00,0.00,0.00,0.00,0.00,1.00,1.00,17.76,20.36,1.2,399,1117269,92
1,0,2666,245,150,0.20,0.20,91155,77414,0.00,0.00,0.00,0.00,0.00,69.74,73.95,23.45,36.47,1.5,497,1058100,84
65,60,2116,279,191,4.59,2.79,138385,54700,0.00,0.00,0.00,0.00,0.20,8.18,11.78,239.92,384.43,2.0,384,963949,82
72,79,3435,381,410,2.40,2.59,389074,487297,27.74,49.30,83.03,102.59,4.39,22.36,26.95,146.91,346.71,1.0,199,996364,73
3,0,1923,176,77,1.20,1.40,115148,36799,0.40,0.40,0.40,0.00,0.80,2.20,2.20,95.00,143.80,1.0,176,1126896,91
54,21,3709,243,140,4.60,5.40,265286,116407,0.00,0.00,0.00,0.00,0.00,4.20,6.40,285.60,428.40,5.6,2836,1565138,82
15,21,390,60,39,0.20,0.20,4844,10564,0.00,0.00,0.00,0.00,0.20,0.00,0.00,15.60,16.80,2.0,693,1722062,96
1,0,841,49,52,0.80,1.40,2567,27968,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.20,71.80,1.0,7750,1879542,94
3,1,2307,114,105,0.40,1.80,31281,113104,0.00,0.00,0.00,0.00,0.00,0.40,0.40,19.60,35.20,2.4,3103,1656325,93
45,51,3855,184,200,1.80,1.80,226375,171511,0.00,0.00,0.00,0.00,0.00,1.00,2.00,101.40,141.40,4.8,1533,1640438,88
2,1,1700,86,71,0.20,0.20,2382,9266,0.00,0.00,0.00,0.00,0.00,0.20,0.20,15.40,17.40,2.0,6339,1722656,96
1,0,1380,58,61,0.20,0.20,54217,79770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.60,17.60,2.0,4671,1726971,95
4,1,852,182,73,1.80,0.60,800804,14083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.80,124.40,2.6,6792,1842634,92
2,0,534,75,53,2.20,2.20,57506,28455,0.40,0.40,0.40,0.00,0.00,0.80,0.80,170.60,157.60,1.2,359,1813328,85
9,1,3097,377,201,1.40,1.20,89157,69225,0.00,0.00,0.00,0.00,0.20,6.80,8.60,72.80,134.20,2.5,940,1095928,85
43,56,1826,118,95,0.80,0.80,18516,28681,0.00,0.00,0.00,0.00,0.00,12.57,13.17,135.53,131.54,1.0,836,964444,90
60,71,2647,289,300,1.00,3.20,32797,37359,0.00,0.00,0.00,0.00,0.00,17.20,17.40,58.00,100.60,1.0,505,1101470,88
1,1,2428,93,86,0.20,0.20,88628,23314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.80,16.80,1.4,8464,1882056,95
9,0,3034,446,397,8.20,2.20,210022,18396,0.00,0.00,0.00,0.00,0.00,0.20,0.40,385.40,557.60,1.4,1532,1747277,80
0,0,319,57,14,0.20,0.20,352084,12848,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,17.20,1.4,9231,1867534,96
0,0,128,8,11,0.20,0.20,430,8983,0.00,0.00,0.00,0.00,0.00,0.60,0.80,15.77,17.17,1.0,606,1729525,98
18,25,223,21,32,0.20,0.20,1187,21394,0.00,0.00,0.00,0.00,0.00,0.20,0.20,21.80,18.80,1.6,4123,1780992,90
7,1,1280,91,50,1.80,3.00,131362,16863,0.00,0.00,0.00,0.00,0.00,1.40,1.60,82.00,128.60,916,93,7,0
5,0,2014,171,95,4.00,3.60,127863,8310,0.00,0.00,0.00,0.00,0.00,0.60,0.80,219.00,332.80,2.2,1512,1747224,86
4,2,2865,368,134,0.20,0.20,2263
